Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry ,Instrument
537784,Karnimata Cold Storage Limited,KCSL,Karnimata Cold Storage Ltd,Active,M,10,INE576P01019,Misc.Commercial Services,Equity
538875,SELLWIN TRADERS LIMITED,SELLWIN,Sellwin Traders Ltd,Active,XT,10,INE195F01019,Misc.Commercial Services,Equity
538942,Mercantile Ventures Limited,MERCANTILE,Mercantile Ventures Ltd,Active,X,10,INE689O01013,Misc.Commercial Services,Equity
539005,JAYATMA ENTERPRISES LIMITED,JAYATMA,Jayatma Enterprises Ltd,Active,X,10,INE246D01015,Misc.Commercial Services,Equity
542668,EVANS ELECTRIC LIMITED,EVANS,Evans Electric Ltd,Active,M,10,INE06TD01010,Misc.Commercial Services,Equity
543254,Antony Waste Handling Cell Limited,AWHCL,Antony Waste Handling Cell Ltd,Active,B,5,INE01BK01022,Misc.Commercial Services,Equity
512267,Media Matrix Worldwide Ltd.,MMWL,MEDIA MATRIX WORLDWIDE LTD.,Active,XT,1,INE200D01020,Movies & Entertainment,Equity
523277,"G.V. Films Ltd.,",GVFILM,GV FILMS LTD.,Active,X,1,INE395B01048,Movies & Entertainment,Equity
530457,Cinerad Communications Ltd.,CINERAD,CINERAD COMMUNICATIONS LTD.,Active,X,10,INE959B01017,Movies & Entertainment,Equity
531512,Orient Tradelink Ltd.,ORIENTTR,ORIENT TRADELINK LTD.,Active,XT,10,INE681D01039,Movies & Entertainment,Equity
531668,Vision Corporation Ltd.,VISIONCO,VISION CORPORATION LTD.,Active,X,10,INE661D01015,Movies & Entertainment,Equity
532011,Pooja Entertainment and Films Ltd.,POOJAENT,POOJA ENTERTAINMENT AND FILMS LTD.,Active,XT,10,INE147C01017,Movies & Entertainment,Equity
532163,Saregama India Ltd.,SAREGAMA,SAREGAMA INDIA LTD.,Active,T,10,INE979A01017,Movies & Entertainment,Equity
532324,Cinevista Limited,CINEVISTA,CINEVISTA LTD.,Active,B,2,INE039B01026,Movies & Entertainment,Equity
532350,Padmalaya Telefilms Ltd.,PADMALAYAT,PADMALAYA TELEFILMS LTD.,Active,Z,10,INE243B01016,Movies & Entertainment,Equity
532355,Picturehouse Media Limited,PICTUREHS,PICTUREHOUSE MEDIA LTD.,Active,XT,10,INE448B01029,Movies & Entertainment,Equity
532357,Mukta Arts Ltd.,MUKTAARTS,MUKTA ARTS LTD.,Active,B,5,INE374B01019,Movies & Entertainment,Equity
532375,Tips Industries Limited,TIPSINDLTD,TIPS INDUSTRIES LTD.,Active,T,10,INE716B01011,Movies & Entertainment,Equity
532380,Baba Arts Ltd,BABA,BABA ARTS LTD.-$,Active,X,1,INE893A01036,Movies & Entertainment,Equity
532387,Pritish Nandy Communications Ltd,PNC,PRITISH NANDY COMMUNICATIONS LTD.,Active,B,10,INE392B01011,Movies & Entertainment,Equity
532392,Creative Eye Ltd.,CREATIVEYE,CREATIVE EYE LTD.,Active,T,5,INE230B01021,Movies & Entertainment,Equity
532467,Hazoor Multi Projects Limited,HAZOOR,HAZOOR MULTI PROJECTS LTD.-$,Active,X,10,INE550F01031,Movies & Entertainment,Equity
532748,Prime Focus Limited,PFOCUS,PRIME FOCUS LTD.,Active,B,1,INE367G01038,Movies & Entertainment,Equity
533261,Eros International Media Limited,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,Active,B,10,INE416L01017,Movies & Entertainment,Equity
535647,SDC TECHMEDIA LIMITED,SDC,SDC Techmedia Ltd,Active,M,10,INE807O01011,Movies & Entertainment,Equity
538685,SHEMAROO ENTERTAINMENT LIMITED,SHEMAROO,Shemaroo Entertainment Ltd,Active,T,10,INE363M01019,Movies & Entertainment,Equity
539115,Alan Scott Industries Ltd.,ALAN SCOTT,Alan Scott Industries Ltd,Active,XT,10,INE273F01022,Movies & Entertainment,Equity
539469,PANORAMA STUDIOS INTERNATIONAL LIMITED,PANORAMA,Panorama Studios International Ltd,Active,XT,10,INE258R01010,Movies & Entertainment,Equity
539910,Kome-on Communication Limited,KOCL,Kome-On Communication Ltd,Active,XT,10,INE833C01012,Movies & Entertainment,Equity
540084,Spicy Entertainment and Media Limited,SPICY,Spicy Entertainment and Media Ltd,Active,M,10,INE592O01019,Movies & Entertainment,Equity
540151,Diksat Transworld Limited,DIKSAT,Diksat Transworld Ltd,Active,M,10,INE942P01013,Movies & Entertainment,Equity
540159,Purple Entertainment Limited,PURPLE,Purple Entertainment Ltd,Active,X,10,INE905R01016,Movies & Entertainment,Equity
540874,7SEAS ENTERTAINMENT LIMITED,7SEASL,7Seas Entertainment Ltd,Active,X,10,INE454F01010,Movies & Entertainment,Equity
590070,RADAAN MEDIAWORKS (I) LIMITED,RADAAN,RADAAN MEDIAWORKS (I) LTD.,Active,B,2,INE874F01027,Movies & Entertainment,Equity
507690,"Orient Beverages Ltd.,",ORIBEVER,ORIENT BEVERAGES LTD.,Active,X,10,INE247F01018,Non-alcoholic Beverages,Equity
519367,Transglobe Foods Ltd.,TRANSFD,TRANSGLOBE FOODS LTD.,Active,X,10,INE213P01027,Non-alcoholic Beverages,Equity
